*** Config ***
RB DL #0;25
RB UL #0;25
CAPS;1
Max UE;1
Power on duration;20
Power off duration;10
UE;10

*** Scripts ***
UE ID;Name;Type;Start;Stop;Status;Result
1687.020;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1687.020;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1687.020;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1687.020;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1687.020;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1687.020;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1687.020;9;5;2;-60.1;173707;86;0;7.1;16.2;13498;14;0;18.0;2.7
1687.020;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1688.019;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1688.019;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1688.019;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1688.019;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1688.019;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1688.019;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1688.019;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1688.019;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1688.019;9;5;2;-60.2;87431;44;0;7.9;14.6;5661;6;0;18.0;2.7
1688.019;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1689.017;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1689.017;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1689.017;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1689.017;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1689.017;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1689.017;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1689.017;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1689.017;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1689.017;9;5;2;-60.2;87070;44;0;8.0;14.3;6476;7;0;17.6;2.7
1689.017;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1690.023;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1690.023;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1690.023;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1690.023;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1690.023;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1690.023;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1690.023;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1690.023;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1690.023;9;5;2;-60.1;86224;42;0;8.0;15.0;5468;6;0;17.7;2.7
1690.023;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1691.019;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1691.019;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1691.019;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1691.019;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1691.019;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1691.019;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1691.019;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1691.019;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1691.019;9;5;2;-60.2;174571;96;4;6.5;16.2;12284;13;1;18.2;2.6
1691.019;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1692.017;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1692.017;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1692.017;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1692.017;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1692.017;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1692.017;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1692.017;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1692.017;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1692.017;9;5;2;-60.2;288;4;0;5.0;1.0;969;1;0;17.0;3.0
1692.017;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1693.019;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1693.019;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1693.019;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1693.019;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1693.019;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1693.019;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1693.019;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1693.019;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1693.019;9;5;2;-60.1;287;4;0;9.0;5.3;0;0;0;0.0;-
1693.019;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1694.017;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1694.017;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1694.017;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1694.017;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1694.017;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1694.017;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1694.017;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1694.017;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1694.017;9;5;2;-60.2;288;4;0;5.0;1.0;0;0;0;0.0;-
1694.017;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1695.017;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1695.017;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1695.017;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1695.017;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1695.017;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1695.017;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1695.017;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1695.017;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1695.017;9;5;2;-60.1;288;4;0;5.0;1.0;0;0;0;0.0;-
1695.017;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1696.024;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1696.024;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1696.024;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1696.024;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1696.024;5;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1696.024;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1696.024;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1696.024;8;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1696.024;9;5;2;-60.0;285;4;0;5.0;1.0;0;0;0;0.0;-
1696.024;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1697.019;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1697.019;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1697.019;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1697.019;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1697.019;5;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1697.019;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1697.019;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1697.019;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1697.019;9;5;2;-60.3;289;4;0;5.0;1.0;0;0;0;0.0;-
1697.019;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1698.018;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1698.018;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1698.018;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1698.018;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1698.018;5;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1698.018;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1698.018;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1698.018;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1698.018;9;5;2;-60.3;288;4;0;5.0;1.0;3038;3;0;17.3;3.0
1698.018;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1699.017;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1699.017;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1699.017;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1699.017;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1699.017;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1699.017;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1699.017;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1699.017;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1699.017;9;5;2;-60.1;288;4;0;5.0;1.0;0;0;0;0.0;-
1699.017;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1700.018;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1700.018;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1700.018;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1700.018;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1700.018;5;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1700.018;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1700.018;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1700.018;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1700.018;9;5;1;-60.3;288;4;0;5.0;1.0;1064;1;0;18.0;3.0
1700.018;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1701.018;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1701.018;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1701.018;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1701.018;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1701.018;5;5;2;-60.1;2821;11;0;4.1;4.1;5442;7;0;20.0;2.4
1701.018;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1701.018;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1701.018;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1701.018;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1701.018;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1702.018;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1702.018;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1702.018;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1702.018;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1702.018;5;5;2;-60.1;9904;14;0;5.6;7.0;11416;5;3;19.0;6.6
1702.018;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1702.018;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1702.018;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1702.018;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1702.018;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1703.022;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1703.022;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1703.022;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1703.022;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1703.022;5;5;2;-60.1;17611;16;0;5.5;10.8;18336;7;3;18.0;8.9
1703.022;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1703.022;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1703.022;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1703.022;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1703.022;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1704.021;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1704.021;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1704.021;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1704.021;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1704.021;5;5;2;-60.2;9104;10;0;8.2;8.5;8792;3;3;18.3;8.3
1704.021;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1704.021;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1704.021;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1704.021;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1704.021;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1705.018;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1705.018;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1705.018;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1705.018;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1705.018;5;5;2;-60.3;9799;12;0;5.7;8.0;3598;4;0;19.5;2.3
1705.018;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1705.018;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1705.018;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1705.018;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1705.018;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1706.019;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1706.019;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1706.019;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1706.019;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1706.019;5;5;2;-60.1;88839;62;0;6.4;13.1;11212;13;4;18.7;2.3
1706.019;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1706.019;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1706.019;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1706.019;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1706.019;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1707.018;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1707.018;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1707.018;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1707.018;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1707.018;5;5;2;-60.2;260480;134;0;7.4;15.4;16960;18;2;17.9;2.6
1707.018;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1707.018;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1707.018;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1707.018;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1707.018;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1708.019;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1708.019;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1708.019;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1708.019;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1708.019;5;5;2;-60.1;87752;48;0;7.9;13.5;6329;7;1;18.1;2.5
1708.019;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1708.019;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1708.019;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1708.019;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1708.019;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1709.017;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1709.017;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1709.017;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1709.017;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1709.017;5;5;2;-60.2;174773;89;1;8.1;14.0;12336;13;0;17.9;2.7
1709.017;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1709.017;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1709.017;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1709.017;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1709.017;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1710.018;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1710.018;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1710.018;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1710.018;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1710.018;5;5;2;-60.2;259404;126;2;7.7;15.3;16919;18;0;17.9;2.7
1710.018;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1710.018;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1710.018;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1710.018;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1710.018;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1711.017;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1711.017;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1711.017;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1711.017;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1711.017;5;5;2;-60.0;87335;44;0;7.7;14.6;6694;7;1;18.6;2.5
1711.017;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1711.017;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1711.017;8;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1711.017;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1711.017;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
1712.018;1;9;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
1712.018;2;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
1712.018;3;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
1712.018;4;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
1712.018;5;5;2;-60.4;479;4;0;8.0;1.0;2125;2;0;18.0;3.0
1712.018;6;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
1712.018;7;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
1712.018;8;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
1712.018;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
1712.018;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
1713.017;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1713.017;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1713.017;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1713.017;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1713.017;5;5;2;-60.2;480;4;0;8.0;1.0;0;0;0;0.0;-
1713.017;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1713.017;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1713.017;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1713.017;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1713.017;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1714.024;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1714.024;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1714.024;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1714.024;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1714.024;5;5;2;-60.2;476;4;0;8.0;1.0;0;0;0;0.0;-
1714.024;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1714.024;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1714.024;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1714.024;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1714.024;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1715.039;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1715.039;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1715.039;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1715.039;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1715.039;5;5;2;-60.1;472;4;0;8.0;1.0;890;1;0;16.0;3.0
1715.039;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1715.039;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1715.039;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1715.039;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1715.039;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1716.036;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1716.036;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1716.036;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1716.036;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1716.036;5;5;2;-60.2;481;4;0;8.0;1.0;0;0;0;0.0;-
1716.036;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1716.036;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1716.036;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1716.036;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1716.036;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1717.031;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1717.031;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1717.031;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1717.031;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1717.031;5;5;2;-60.2;482;4;0;8.0;1.0;0;0;0;0.0;-
1717.031;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1717.031;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1717.031;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1717.031;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1717.031;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
1718.024;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1718.024;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1718.024;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1718.024;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1718.024;5;5;2;-60.3;483;4;0;8.0;1.0;0;0;0;0.0;-
1718.024;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1718.024;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1718.024;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1718.024;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1718.024;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1719.021;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1719.021;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1719.021;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1719.021;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1719.021;5;5;2;-60.1;481;4;0;8.0;1.0;0;0;0;0.0;-
1719.021;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1719.021;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1719.021;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1719.021;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1719.021;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1720.022;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1720.022;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1720.022;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1720.022;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1720.022;5;5;2;-60.3;479;4;0;8.0;1.0;0;0;0;0.0;-
1720.022;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1720.022;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1720.022;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1720.022;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1720.022;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
1721.018;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1721.018;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1721.018;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1721.018;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
1721.018;5;5;1;-60.1;481;4;0;8.0;1.0;2136;2;0;18.0;3.0
